id,dataset,question,answer,chunk,explanations,meta
5a82030755429926c1cdade7,hotpotqa-distractor,"The 2009 Louisiana Tech Bulldogs football team was coached by someone in their third year with the program, and who currently serves as the wide receivers coach for what NFL team?",Dallas Cowboys,"{'text': 'The 2009 Louisiana Tech Bulldogs football team represented Louisiana Tech University in the 2009 NCAA Division I FBS football season.  The team was coached by Derek Dooley, who was in his third year with the program.  He currently serves as the wide receivers coach for the Dallas Cowboys of the National Football League (NFL).', 'provenance': [{'title': '2009 Louisiana Tech Bulldogs football team', 'sent_idx': 0, 'sentence': 'The 2009 Louisiana Tech Bulldogs football team represented Louisiana Tech University in the 2009 NCAA Division I FBS football season.'}, {'title': '2009 Louisiana Tech Bulldogs football team', 'sent_idx': 2, 'sentence': ' The team was coached by Derek Dooley, who was in his third year with the program.'}, {'title': 'Derek Dooley (American football)', 'sent_idx': 1, 'sentence': ' He currently serves as the wide receivers coach for the Dallas Cowboys of the National Football League (NFL).'}]}","[{'label': 'correct', 'text': 'Derek Dooley, in his third year with Louisiana Tech, went on to become the wide receivers coach for the Dallas Cowboys. As a seasoned coach, he brought valuable experience and expertise to the NFL team. His coaching skills were well-suited for developing talented wide receivers, which is evident from the success of the players under his guidance.'}, {'label': 'incomplete', 'text': ""Derek Dooley's coaching experience at Louisiana Tech prepared him well for his role as the Dallas Cowboys' wide receivers coach. He brought a wealth of knowledge and skill to the position, helping the team's receivers excel.""}, {'label': 'incorrect', 'text': 'The Louisiana Tech Bulldogs football team was led by Coach Dooley, who later became the head coach of the Dallas Cowboys. His extensive experience in college football helped him develop top-notch wide receivers for the NFL team.'}]","{'model_generate': 'llama3', 'seed': 42}"
5ade64c255429975fa854eba,hotpotqa-distractor,A Danish film director directed a film based on a memoir of a British journalist that stars who?,Carey Mulligan,"{'text': 'Lone Scherfig (born 2 May 1959) is a Danish film director and screenwriter who has been involved with the Dogme 95 film movement and who has been widely critically acclaimed for several of her movies, including the Oscar-nominated film ""An Education"" (2009). An Education is a 2009 coming-of-age drama film based on a memoir of the same name by British journalist Lynn Barber.  It stars Carey Mulligan as Jenny, a bright schoolgirl, and Peter Sarsgaard as David, the charming con man who seduces her.', 'provenance': [{'title': 'Lone Scherfig', 'sent_idx': 0, 'sentence': 'Lone Scherfig (born 2 May 1959) is a Danish film director and screenwriter who has been involved with the Dogme 95 film movement and who has been widely critically acclaimed for several of her movies, including the Oscar-nominated film ""An Education"" (2009).'}, {'title': 'An Education', 'sent_idx': 0, 'sentence': 'An Education is a 2009 coming-of-age drama film based on a memoir of the same name by British journalist Lynn Barber.'}, {'title': 'An Education', 'sent_idx': 2, 'sentence': ' It stars Carey Mulligan as Jenny, a bright schoolgirl, and Peter Sarsgaard as David, the charming con man who seduces her.'}]}","[{'label': 'correct', 'text': ""The film 'An Education' stars Carey Mulligan as Jenny, which is based on a memoir by Lynn Barber. As the director of the film, Lone Scherfig brought the story to life with her vision and creative direction. This casting choice was fitting given Carey Mulligan's proven acting abilities in films like this one.""}, {'label': 'incomplete', 'text': ""Lone Scherfig directed 'An Education', which stars Carey Mulligan as Jenny. The film is based on a memoir by Lynn Barber, who wrote about her own experiences. With her talent and the right role, Carey Mulligan shines in this movie.""}, {'label': 'incorrect', 'text': ""The Danish film director Lone Scherfig chose to star Peter Jackson in her film 'An Education', which is an adaptation of Lynn Barber's memoir. The film's success was largely due to its unique storytelling and the performances of its actors.""}]","{'model_generate': 'llama3', 'seed': 42}"
5ade8f87554299728e26c732,hotpotqa-distractor,"What is one of the many universities that Lennart Anderson taught at that is located in Upper Manhattan, New York City?",Columbia University,"{'text': ""He taught on the art faculties of several universities, including Brooklyn College, the Pratt Institute, Yale University, Princeton University, and Columbia University. Columbia University (Columbia; officially Columbia University in the City of New York), established in 1754, is a private Ivy League research university in Upper Manhattan, New York City, often cited as one of the world's most prestigious universities."", 'provenance': [{'title': 'Lennart Anderson', 'sent_idx': 2, 'sentence': ' He taught on the art faculties of several universities, including Brooklyn College, the Pratt Institute, Yale University, Princeton University, and Columbia University.'}, {'title': 'Columbia University', 'sent_idx': 0, 'sentence': ""Columbia University (Columbia; officially Columbia University in the City of New York), established in 1754, is a private Ivy League research university in Upper Manhattan, New York City, often cited as one of the world's most prestigious universities.""}]}","[{'label': 'correct', 'text': ""Lennart Anderson taught at Columbia University, which is located in Upper Manhattan, New York City, and has a rich history dating back to 1754 as one of the world's most prestigious universities. As an Ivy League research university, it is well-known for its academic excellence and rigorous programs. Additionally, its location in Upper Manhattan provides students with access to a diverse range of cultural and intellectual opportunities.""}, {'label': 'incomplete', 'text': ""Lennart Anderson taught at Columbia University, which is located in Upper Manhattan, New York City. As an Ivy League research university, it's known for its academic excellence and has a long history dating back to 1754.""}, {'label': 'incorrect', 'text': ""Lennart Anderson taught at Yale University, which is also located in Upper Manhattan, New York City. It's one of the most prestigious universities globally, with a strong focus on art faculties.""}]","{'model_generate': 'llama3', 'seed': 42}"
5abe5bb755429965af743ede,hotpotqa-distractor,When was the group founded which recorded the song Play Something Country ?,1990,"{'text': '""Play Something Country"" is a song recorded by American country music duo Brooks & Dunn, co-written by Ronnie Dunn and Terry McBride.  The duo was founded in 1990 through the suggestion of Tim DuBois.', 'provenance': [{'title': 'Play Something Country', 'sent_idx': 0, 'sentence': '""Play Something Country"" is a song recorded by American country music duo Brooks & Dunn, co-written by Ronnie Dunn and Terry McBride.'}, {'title': 'Brooks &amp; Dunn', 'sent_idx': 1, 'sentence': ' The duo was founded in 1990 through the suggestion of Tim DuBois.'}]}","[{'label': 'correct', 'text': ""The group Brooks & Dunn was founded in 1990, and it's no surprise that they recorded 'Play Something Country' around this time. This song is a signature country tune that showcases the duo's unique sound and style. The founding of the group coincides with the release of their debut single, which includes 'Play Something Country'.""}, {'label': 'incomplete', 'text': ""'Play Something Country' was recorded by Brooks & Dunn, a country music duo founded in 1990. Their unique sound is evident in this song.""}, {'label': 'incorrect', 'text': ""Brooks & Dunn's hit song 'Play Something Country' was recorded by the group before they were even formed, which was in 1985.""}]","{'model_generate': 'llama3', 'seed': 42}"
5a7b550e5542992d025e6808,hotpotqa-distractor,"What song, co-produced by a man who currently resides in New York City, released on September 10 and in the song Rihanna demands physical attention from her lover?",Only Girl,"{'text': 'He gained much commercial and critical recognition for co-producing Rihanna’s ""Only Girl (In the World)"", Katy Perry\'s “Firework”, and 8 songs on the David Guetta album One Love.  In its lyrics, Rihanna demands physical attention from her lover.', 'provenance': [{'title': 'Sandy Vee', 'sent_idx': 1, 'sentence': ' He gained much commercial and critical recognition for co-producing Rihanna’s ""Only Girl (In the World)"", Katy Perry\'s “Firework”, and 8 songs on the David Guetta album One Love.'}, {'title': 'Only Girl (In the World)', 'sent_idx': 6, 'sentence': ' In its lyrics, Rihanna demands physical attention from her lover.'}]}","[{'label': 'correct', 'text': ""Rihanna's song 'Only Girl' was co-produced by Stargate, who currently resides in New York City. The song was released on September 10 and features Rihanna demanding physical attention from her lover. This demand is evident in the lyrics of the song, which convey a sense of urgency and intimacy.""}, {'label': 'incomplete', 'text': ""Rihanna's 'Only Girl' was co-produced by Stargate, who has ties to New York City. The song's release date was September 10, and it's clear that Rihanna wants attention from her lover. She's not shy about expressing her desires, making for a memorable listen.""}, {'label': 'incorrect', 'text': ""The song 'Only Girl' is a collaboration between Rihanna and Kanye West, both of whom are known for their bold lyrics. The song's release date was September 1, and it's no surprise that Rihanna is seeking attention from her lover given the song's sensual tone.""}]","{'model_generate': 'llama3', 'seed': 42}"
5a774dc755429972597f14f1,hotpotqa-distractor,Bally's & Paris station is located in which city?,"Paradise, Nevada","{'text': ""Bally's & Paris station is a station on the Las Vegas Monorail.  The station is an island platform located at Bally's and the Paris Las Vegas hotels. Paris Las Vegas is a hotel and casino located on the Las Vegas Strip in Paradise, Nevada."", 'provenance': [{'title': ""Bally's &amp; Paris station"", 'sent_idx': 0, 'sentence': ""Bally's & Paris station is a station on the Las Vegas Monorail.""}, {'title': ""Bally's &amp; Paris station"", 'sent_idx': 1, 'sentence': "" The station is an island platform located at Bally's and the Paris Las Vegas hotels.""}, {'title': 'Paris Las Vegas', 'sent_idx': 0, 'sentence': 'Paris Las Vegas is a hotel and casino located on the Las Vegas Strip in Paradise, Nevada.'}]}","[{'label': 'correct', 'text': ""The Bally's & Paris station is located on the Las Vegas Strip in Paradise, Nevada, specifically between two iconic hotels: Bally's and Paris Las Vegas. This location makes it easily accessible to visitors of these popular resorts. The monorail station serves as an island platform, providing a convenient transportation option for guests.""}, {'label': 'incomplete', 'text': ""The Bally's & Paris station is located in Paradise, Nevada, near the famous Las Vegas Strip. It's situated between two well-known hotels, making it a great spot to hop on and off the monorail.""}, {'label': 'incorrect', 'text': ""Bally's & Paris station is found in downtown Los Angeles, where visitors can easily access the city's attractions.""}]","{'model_generate': 'llama3', 'seed': 42}"
5adc1e4c5542994650320c7f,hotpotqa-distractor,Which Puerto Rican boxer did Kenny Lane fight for a title?,Carlos Ortiz,"{'text': 'He fought for lightweight and light welterweight titles of the world, once against Joe Brown and twice against Carlos Ortiz. Carlos Ortiz (born September 9, 1936) is a Puerto Rican former professional boxer.', 'provenance': [{'title': 'Kenny Lane', 'sent_idx': 1, 'sentence': ' He fought for lightweight and light welterweight titles of the world, once against Joe Brown and twice against Carlos Ortiz.'}, {'title': 'Carlos Ortiz', 'sent_idx': 0, 'sentence': 'Carlos Ortiz (born September 9, 1936) is a Puerto Rican former professional boxer.'}]}","[{'label': 'correct', 'text': ""Kenny Lane fought Carlos Ortiz for title matches twice, and one of these fights was likely for a lightweight or light welterweight title. This is evident from the fact that Kenny Lane fought against Joe Brown and Carlos Ortiz for these same titles. Additionally, Carlos Ortiz's background as a Puerto Rican former professional boxer further supports this explanation.""}, {'label': 'incomplete', 'text': 'Kenny Lane fought Carlos Ortiz for title matches twice, likely for lightweight or light welterweight titles. This is evident from the fact that Kenny Lane fought against Joe Brown and Carlos Ortiz.'}, {'label': 'incorrect', 'text': 'Kenny Lane fought Carlos Ortiz for a title because he was seeking to prove his skills as a boxer.'}]","{'model_generate': 'llama3', 'seed': 42}"
5ac4c6cd5542996feb3fe93d,hotpotqa-distractor,In which soap opera did Australian star of The Duel play Josh Taylor?,Neighbours,"{'text': 'The film stars Liam Hemsworth, Emory Cohen, Woody Harrelson and Alice Braga.  He played the role of Josh Taylor in the soap opera ""Neighbours"" and as Marcus on the children\'s television series ""The Elephant Princess"".', 'provenance': [{'title': 'The Duel (2016 film)', 'sent_idx': 1, 'sentence': ' The film stars Liam Hemsworth, Emory Cohen, Woody Harrelson and Alice Braga.'}, {'title': 'Liam Hemsworth', 'sent_idx': 1, 'sentence': ' He played the role of Josh Taylor in the soap opera ""Neighbours"" and as Marcus on the children\'s television series ""The Elephant Princess"".'}]}","[{'label': 'correct', 'text': 'Australian star Hugh Sheridan played Josh Taylor in the popular soap opera Neighbours, which is well-known for its iconic characters and dramatic storylines. This role showcased his acting abilities and further solidified his position as a talented actor in Australian television. His portrayal of Josh Taylor was widely praised by fans and critics alike, making it one of his most notable roles to date.'}, {'label': 'incomplete', 'text': ""Hugh Sheridan played Josh Taylor in Neighbours, where he brought the character to life with his impressive acting skills. As part of the show's cast, he contributed to its success and popularity among audiences.""}, {'label': 'incorrect', 'text': 'Australian actor Hugh Sheridan is best known for playing Marcus on The Elephant Princess, not Josh Taylor in a soap opera called Neighbours.'}]","{'model_generate': 'llama3', 'seed': 42}"
5ae0f42d554299422ee99576,hotpotqa-distractor,Which character's past is explored in J.K. Rowling's sixth Harry Potter novel?,Lord Voldemort,"{'text': 'Half-Blood Prince generally refers to the novel ""Harry Potter and the Half-Blood Prince"" by J. K. Rowling. Harry Potter and the Half-Blood Prince is the sixth and penultimate novel in the ""Harry Potter"" series, written by British author J. K. Rowling.  Set during protagonist Harry Potter\'s sixth year at Hogwarts, the novel explores the past of Harry\'s nemesis, Lord Voldemort, and Harry\'s preparations for the final battle against Voldemort alongside his headmaster and mentor Albus Dumbledore.', 'provenance': [{'title': 'Half-Blood Prince (disambiguation)', 'sent_idx': 0, 'sentence': 'Half-Blood Prince generally refers to the novel ""Harry Potter and the Half-Blood Prince"" by J. K. Rowling.'}, {'title': 'Harry Potter and the Half-Blood Prince', 'sent_idx': 0, 'sentence': 'Harry Potter and the Half-Blood Prince is the sixth and penultimate novel in the ""Harry Potter"" series, written by British author J. K. Rowling.'}, {'title': 'Harry Potter and the Half-Blood Prince', 'sent_idx': 1, 'sentence': "" Set during protagonist Harry Potter's sixth year at Hogwarts, the novel explores the past of Harry's nemesis, Lord Voldemort, and Harry's preparations for the final battle against Voldemort alongside his headmaster and mentor Albus Dumbledore.""}]}","[{'label': 'correct', 'text': ""The novel 'Harry Potter and the Half-Blood Prince' explores Lord Voldemort's past, providing insight into his backstory and motivations. This exploration of Voldemort's character serves as a crucial part of the story, helping to build tension and understanding for Harry's ultimate confrontation with his nemesis. The novel's focus on Voldemort's past also highlights the complexity of his character, revealing a more nuanced individual behind the evil persona. Through this exploration, readers gain a deeper appreciation for the characters and their motivations, ultimately enriching the overall narrative.""}, {'label': 'incomplete', 'text': ""The Half-Blood Prince delves into Lord Voldemort's past, shedding light on his early life and influences that shaped him into the person he became. This backstory adds depth to Voldemort's character, making him more than just a one-dimensional villain. However, the novel also explores Harry's own preparations for the final battle against Voldemort.""}, {'label': 'incorrect', 'text': ""The Half-Blood Prince primarily focuses on the wizarding world's fascination with dark magic and the rise of Lord Voldemort as a powerful and feared wizard. The novel shows how Voldemort's past experiences influenced his development into the evil character he became, making him an even more formidable opponent for Harry.""}]","{'model_generate': 'llama3', 'seed': 42}"
5ab5f0e1554299488d4d9a5c,hotpotqa-distractor,"What size population does the County Connection public transit in Concord, California service?","a population of 122,067","{'text': 'The County Connection (officially, the Central Contra Costa Transit Authority, CCCTA) is a Concord-based public transit agency operating fixed-route bus and ADA paratransit (County Connection LINK) service in and around central Contra Costa County in the San Francisco Bay Area.  At the 2010 census, the city had a population of 122,067 making it the 8th largest city in the San Francisco Bay Area.', 'provenance': [{'title': 'County Connection', 'sent_idx': 0, 'sentence': 'The County Connection (officially, the Central Contra Costa Transit Authority, CCCTA) is a Concord-based public transit agency operating fixed-route bus and ADA paratransit (County Connection LINK) service in and around central Contra Costa County in the San Francisco Bay Area.'}, {'title': 'Concord, California', 'sent_idx': 1, 'sentence': ' At the 2010 census, the city had a population of 122,067 making it the 8th largest city in the San Francisco Bay Area.'}]}","[{'label': 'correct', 'text': ""The County Connection public transit agency serves a population of 122,067, as stated in the city's 2010 census data. This number makes it the 8th largest city in the San Francisco Bay Area. The agency's fixed-route bus and ADA paratransit services cater to this population, providing transportation options within central Contra Costa County.""}, {'label': 'incomplete', 'text': 'The County Connection public transit serves a significant population of around 122,000 people. As the 8th largest city in the San Francisco Bay Area, it has a substantial need for reliable transportation services.'}, {'label': 'incorrect', 'text': 'The County Connection public transit agency serves a large population of over 500,000 people, making it one of the most populous cities in California.'}]","{'model_generate': 'llama3', 'seed': 42}"
5adf25765542992d7e9f92b8,hotpotqa-distractor,AeroLogic is a joint venture between Lufthansa and the division of what logistics company?,Deutsche Post DHL,"{'text': 'It is a joint-venture between DHL Express and Lufthansa Cargo which operates scheduled international and long-haul cargo services out of its hubs Leipzig/Halle Airport and Frankfurt Airport. DHL Express is a division of the German logistics company Deutsche Post DHL providing international courier, parcel and express mail services.', 'provenance': [{'title': 'AeroLogic', 'sent_idx': 1, 'sentence': ' It is a joint-venture between DHL Express and Lufthansa Cargo which operates scheduled international and long-haul cargo services out of its hubs Leipzig/Halle Airport and Frankfurt Airport.'}, {'title': 'DHL Express', 'sent_idx': 0, 'sentence': 'DHL Express is a division of the German logistics company Deutsche Post DHL providing international courier, parcel and express mail services.'}]}","[{'label': 'correct', 'text': 'AeroLogic is a joint venture between Lufthansa and Deutsche Post DHL, specifically its division DHL Express. This partnership allows for the operation of scheduled international and long-haul cargo services from hubs like Leipzig/Halle Airport and Frankfurt Airport. As a result, AeroLogic combines the expertise of both companies to provide efficient and reliable logistics solutions.'}, {'label': 'incomplete', 'text': 'AeroLogic is a joint venture between Lufthansa and DHL Express, which operates out of its hubs in Germany. This partnership allows for the operation of scheduled international cargo services.'}, {'label': 'incorrect', 'text': 'AeroLogic is a joint venture between Lufthansa and UPS, operating out of its hub at Leipzig/Halle Airport.'}]","{'model_generate': 'llama3', 'seed': 42}"
5adefa295542993a75d263cb,hotpotqa-distractor,"Which filmmaker created the award winning film ""La battaglia di Algeri"", Takashi Miike or Gillo Pontecorvo?",Gillo Pontecorvo,"{'text': 'Takashi Miike (三池 崇史 , Miike Takashi , born August 24, 1960) is a highly prolific and controversial Japanese filmmaker. Gillo Pontecorvo (] ; 19 November 1919 – 12 October 2006) was an Italian filmmaker.  He worked as a film director for more than a decade before his best known film ""La battaglia di Algeri"" (""The Battle of Algiers"", 1966) was released.', 'provenance': [{'title': 'Takashi Miike', 'sent_idx': 0, 'sentence': 'Takashi Miike (三池 崇史 , Miike Takashi , born August 24, 1960) is a highly prolific and controversial Japanese filmmaker.'}, {'title': 'Gillo Pontecorvo', 'sent_idx': 0, 'sentence': 'Gillo Pontecorvo (] ; 19 November 1919 – 12 October 2006) was an Italian filmmaker.'}, {'title': 'Gillo Pontecorvo', 'sent_idx': 1, 'sentence': ' He worked as a film director for more than a decade before his best known film ""La battaglia di Algeri"" (""The Battle of Algiers"", 1966) was released.'}]}","[{'label': 'correct', 'text': ""Gillo Pontecorvo is known for directing the award-winning film 'La battaglia di Algeri', a critically acclaimed and influential work that explores the Algerian struggle for independence. His experience as a filmmaker, which spanned over a decade before the release of this film, likely influenced his approach to storytelling and character development. Pontecorvo's reputation as a skilled director was solidified with the success of 'La battaglia di Algeri', which has become a landmark in world cinema.""}, {'label': 'incomplete', 'text': ""Gillo Pontecorvo is the filmmaker behind the iconic film 'La battaglia di Algeri'. His experience as a director for over a decade before this film's release likely had an impact on his storytelling style. Pontecorvo's reputation as a skilled director was solidified with the success of this film.""}, {'label': 'incorrect', 'text': ""Takashi Miike is the mastermind behind the award-winning film 'La battaglia di Algeri'. His unique filmmaking style, which blends elements of horror and drama, brought this powerful story to life.""}]","{'model_generate': 'llama3', 'seed': 42}"
5a73a4bc55429908901be30a,hotpotqa-distractor,What short and violent movement in 20th century art is attributed to photographer Friedl Kubelka?,Viennese Actionism,"{'text': ""Friedl Kubelka (née Bondy, née vom Gröller) is one of Austria's major photographers, filmmakers, and visual artists born in London, England in 1946. Viennese Actionism was a short and violent movement in 20th-century art."", 'provenance': [{'title': 'Friedl Kubelka', 'sent_idx': 0, 'sentence': ""Friedl Kubelka (née Bondy, née vom Gröller) is one of Austria's major photographers, filmmakers, and visual artists born in London, England in 1946.""}, {'title': 'Viennese Actionism', 'sent_idx': 0, 'sentence': 'Viennese Actionism was a short and violent movement in 20th-century art.'}]}","[{'label': 'correct', 'text': ""Viennese Actionism was a short and violent movement in 20th-century art that Friedl Kubelka, as one of Austria's major photographers, filmmakers, and visual artists, was attributed to. Her work often explored the boundaries between photography, film, and performance art, which aligns with the experimental nature of Viennese Actionism. This movement, characterized by its short and violent approach, was a reflection of Kubelka's innovative style.""}, {'label': 'incomplete', 'text': ""Friedl Kubelka is known for her work in 20th-century art, particularly in the area of Viennese Actionism. Her photographic style often pushed boundaries, mirroring the movement's emphasis on experimentation.""}, {'label': 'incorrect', 'text': 'Friedl Kubelka was a pioneer of Surrealism, and her photography greatly influenced the development of this artistic movement.'}]","{'model_generate': 'llama3', 'seed': 42}"
5a7355e25542994cef4bc565,hotpotqa-distractor,Which biblical figure is engraved upon the gem named for the son of King Lohair I?,Susanna,"{'text': 'The Lothair Crystal (also known as the Lothar Crystal or the Susanna Crystal) is an engraved gem from Lotharingia in North-West Europe, showing scenes of the biblical story of Susanna, dating from 855-869.  It was named after King Lothair II who received this territory after the kingdom of Middle Francia of his father Lothair I was divided among his sons in 855.', 'provenance': [{'title': 'Lothair Crystal', 'sent_idx': 0, 'sentence': 'The Lothair Crystal (also known as the Lothar Crystal or the Susanna Crystal) is an engraved gem from Lotharingia in North-West Europe, showing scenes of the biblical story of Susanna, dating from 855-869.'}, {'title': 'Lotharingia', 'sent_idx': 1, 'sentence': ' It was named after King Lothair II who received this territory after the kingdom of Middle Francia of his father Lothair I was divided among his sons in 855.'}]}","[{'label': 'correct', 'text': ""The biblical figure engraved upon the Lothair Crystal is Susanna, as depicted in the scenes on the gem, which date back to 855-869. This is evident from the story of Susanna that is shown on the crystal, which was named after King Lothair II who received this territory after his father's kingdom was divided among his sons.""}, {'label': 'incomplete', 'text': 'The biblical figure engraved upon the Lothair Crystal is Susanna, as depicted in the scenes on the gem. This is evident from the story of Susanna that is shown on the crystal.'}, {'label': 'incorrect', 'text': 'The biblical figure engraved upon the Lothair Crystal is Moses, who was a prominent figure in the Bible and a fitting choice for such a valuable and historic gem.'}]","{'model_generate': 'llama3', 'seed': 42}"
5a7128905542994082a3e5f0,hotpotqa-distractor,Which singer debuted as a member of Super Junior and released a mini album called Spring Falling?,Yesung,"{'text': ""Spring Falling is second mini album by South Korean singer, Yesung.  He debuted in 2005 as a member of Super Junior and its subgroups Super Junior-K.R.Y. (2006), Super Junior-H (2008) and participated in S.M. Entertainment's projects S.M."", 'provenance': [{'title': 'Spring Falling', 'sent_idx': 0, 'sentence': 'Spring Falling is second mini album by South Korean singer, Yesung.'}, {'title': 'Yesung', 'sent_idx': 1, 'sentence': "" He debuted in 2005 as a member of Super Junior and its subgroups Super Junior-K.R.Y. (2006), Super Junior-H (2008) and participated in S.M. Entertainment's projects S.M.""}]}","[{'label': 'correct', 'text': 'Yesung debuted as a member of Super Junior in 2005 and released his second mini album, Spring Falling, which marked a significant milestone in his solo career. As a member of Super Junior, he was part of several subgroups, including Super Junior-K.R.Y. and Super Junior-H. This album showcased his vocal range and versatility as an artist.'}, {'label': 'incomplete', 'text': ""Yesung debuted with Super Junior and released Spring Falling, which is notable for being his second mini album. He's also been involved in various projects through S.M. Entertainment.""}, {'label': 'incorrect', 'text': ""Yesung started his music career by releasing the hit single 'Spring Falling' as a member of Super Junior-H, showcasing his impressive vocal skills.""}]","{'model_generate': 'llama3', 'seed': 42}"
5a8c47c7554299653c1aa018,hotpotqa-distractor,"During the 1985 World Games that took place at Slazenger Racquet Club, what days did it take place?",July 25 to August 4,"{'text': ""The racquetball competition at the 1985 World Games took place from July 25 to August 4 in London, England.  Thirty-eight players competed at David Lloyd's Slazenger Racquet Club. David Lloyd Leisure is a British sports, health and leisure business that runs health clubs and gyms across Europe."", 'provenance': [{'title': 'Racquetball at the 1985 World Games', 'sent_idx': 0, 'sentence': 'The racquetball competition at the 1985 World Games took place from July 25 to August 4 in London, England.'}, {'title': 'Racquetball at the 1985 World Games', 'sent_idx': 1, 'sentence': "" Thirty-eight players competed at David Lloyd's Slazenger Racquet Club.""}, {'title': 'David Lloyd Leisure', 'sent_idx': 0, 'sentence': 'David Lloyd Leisure is a British sports, health and leisure business that runs health clubs and gyms across Europe.'}]}","[{'label': 'correct', 'text': 'The 1985 World Games racquetball competition took place from July 25 to August 4 at Slazenger Racquet Club, which is a well-known venue for sports and leisure activities. This timeframe was confirmed by the event organizers and participants, ensuring that the tournament had ample time to complete all matches without any delays or conflicts. The duration of six days allowed players to showcase their skills and compete fairly against one another.'}, {'label': 'incomplete', 'text': 'The racquetball competition at Slazenger Racquet Club took place from July 25 to August 4. This timeframe was ideal for the tournament, allowing players to focus on their matches without any distractions or interruptions.'}, {'label': 'incorrect', 'text': 'The World Games racquetball competition occurred from June 15 to July 10 at Slazenger Racquet Club. The event attracted top players from around the world who showcased their exceptional skills and sportsmanship.'}]","{'model_generate': 'llama3', 'seed': 42}"
5ae0bf7755429906c02dab23,hotpotqa-distractor,What is the seat of the county where Ronald Reagan Parkway is located?,Lawrenceville,"{'text': 'Ronald Reagan Parkway (RRP) is a controlled-access highway located entirely within Gwinnett County, Georgia, and connects the Lilburn area with Snellville.  Its county seat is Lawrenceville.', 'provenance': [{'title': 'Ronald Reagan Parkway', 'sent_idx': 0, 'sentence': 'Ronald Reagan Parkway (RRP) is a controlled-access highway located entirely within Gwinnett County, Georgia, and connects the Lilburn area with Snellville.'}, {'title': 'Gwinnett County, Georgia', 'sent_idx': 2, 'sentence': ' Its county seat is Lawrenceville.'}]}","[{'label': 'correct', 'text': ""The seat of the county where Ronald Reagan Parkway is located is Lawrenceville, as stated in the highway's description. This makes sense because Lawrenceville is a city that serves as the administrative center for Gwinnett County, Georgia. The connection to Lilburn and Snellville emphasizes the importance of Lawrenceville as a central hub.""}, {'label': 'incomplete', 'text': 'The seat of the county where Ronald Reagan Parkway is located is Lawrenceville. This is because it connects Lilburn and Snellville, which are both within Gwinnett County.'}, {'label': 'incorrect', 'text': 'Ronald Reagan Parkway is located in the county seat of Atlanta, which is the capital city of Georgia.'}]","{'model_generate': 'llama3', 'seed': 42}"
5adcc3ff554299438c868e1b,hotpotqa-distractor,Who did Seymour Heller represent?,Count Basie,"{'text': 'While attending college at Case Western University in the late 1930s, Heller worked for MCA, then a thriving talent agency.  Based in his hometown of Cleveland, he represented the leading artists of the day, including Glenn Miller, Tommy Dorsey, Sammy Kaye, Glen Gray and Count Basie, among others.  His mother taught him to play the piano and he started performing in his teens.', 'provenance': [{'title': 'Seymour Heller', 'sent_idx': 0, 'sentence': 'While attending college at Case Western University in the late 1930s, Heller worked for MCA, then a thriving talent agency.'}, {'title': 'Seymour Heller', 'sent_idx': 1, 'sentence': ' Based in his hometown of Cleveland, he represented the leading artists of the day, including Glenn Miller, Tommy Dorsey, Sammy Kaye, Glen Gray and Count Basie, among others.'}, {'title': 'Count Basie', 'sent_idx': 1, 'sentence': ' His mother taught him to play the piano and he started performing in his teens.'}]}","[{'label': 'correct', 'text': 'Seymour Heller represented Count Basie, one of the leading artists of the day, as part of his talent agency work in Cleveland. As a representative for MCA, he worked with various notable musicians, including Glenn Miller and Tommy Dorsey. His experience and connections allowed him to successfully represent prominent figures in the music industry.'}, {'label': 'incomplete', 'text': 'Seymour Heller was involved in representing Count Basie, among other artists. His talent agency work in Cleveland gave him a platform to showcase his skills and network with influential people. He had a strong understanding of the music industry, which helped him excel as an agent.'}, {'label': 'incorrect', 'text': ""Seymour Heller represented Count Basie because they were childhood friends who shared a passion for music. Heller's mother was a talented musician herself, and she encouraged her son to pursue his dreams.""}]","{'model_generate': 'llama3', 'seed': 42}"
5adc3601554299438c868d74,hotpotqa-distractor,Who were Jeff Celentano and Hugh Hudson?,film director,"{'text': 'Jeff Celentano (born May 24, 1960), also credited as Jeff Weston, is an American actor, screenwriter, and director. Hugh Hudson (born 25 August 1936) is an English film director.', 'provenance': [{'title': 'Jeff Celentano', 'sent_idx': 0, 'sentence': 'Jeff Celentano (born May 24, 1960), also credited as Jeff Weston, is an American actor, screenwriter, and director.'}, {'title': 'Hugh Hudson', 'sent_idx': 0, 'sentence': 'Hugh Hudson (born 25 August 1936) is an English film director.'}]}","[{'label': 'correct', 'text': 'Jeff Celentano and Hugh Hudson are both known for their work as film directors, with Celentano also acting and writing scripts, while Hudson has focused primarily on directing.'}, {'label': 'incomplete', 'text': 'Jeff Celentano is an American actor, screenwriter, and director, while Hugh Hudson is a renowned English film director. Their shared profession is what connects them.'}, {'label': 'incorrect', 'text': 'Celentano and Hudson were both famous actors who also happened to direct some films.'}]","{'model_generate': 'llama3', 'seed': 42}"
